hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
2
/home/mail/2022s2/s230026116/YoungCorrector-master/spelling_corrector.py:186: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load('spelling_corrector.pth', map_location=device)
Using device: cuda
未找到已训练的模型，开始训练新模型...
Loaded 370887 text pairs

Vocabulary size: 4742
Epoch 1, Batch 3440, Loss: 0.0772
Epoch 1, Batch 3450, Loss: 0.0796
Epoch 1, Batch 3460, Loss: 0.1070
Epoch 1, Batch 3470, Loss: 0.0948
Epoch 1, Batch 3480, Loss: 0.1089
Epoch 1, Batch 3490, Loss: 0.0701
Epoch 1, Batch 3500, Loss: 0.0806
Epoch 1, Batch 3510, Loss: 0.0715
Epoch 1, Batch 3520, Loss: 0.0997
Epoch 1, Batch 3530, Loss: 0.1284
Epoch 1, Batch 3540, Loss: 0.1018
Epoch 1, Batch 3550, Loss: 0.1069
Epoch 1, Batch 3560, Loss: 0.0921
Epoch 1, Batch 3570, Loss: 0.0424
Epoch 1, Batch 3580, Loss: 0.0679
Epoch 1, Batch 3590, Loss: 0.0670
Epoch 1, Batch 3600, Loss: 0.1063
Epoch 1, Batch 3610, Loss: 0.0575
Epoch 1, Batch 3620, Loss: 0.0851
Epoch 1, Batch 3630, Loss: 0.0624
Epoch 1, Batch 3640, Loss: 0.1153
Epoch 1, Batch 3650, Loss: 0.0942
Epoch 1, Batch 3660, Loss: 0.0778
Epoch 1, Batch 3670, Loss: 0.0449
Epoch 1, Batch 3680, Loss: 0.0539
Epoch 1, Batch 3690, Loss: 0.1412
Epoch 1, Batch 3700, Loss: 0.1169
Epoch 1, Batch 3710, Loss: 0.0892
